utente,tentativi,minuti,illecito
267235,1,201,0
120365,1,198,0
296701,1,160,0
627184,1,184,0
589547,1,981,1
 76495,2,174,0
926180,2,171,0
878941,1,176,0
226480,6,909,1
439242,1,162,0
690843,1,174,0
576636,4,974,1
261735,1,189,0
 18077,1,1001,1
995594,1,160,0
620381,2,189,0
400504,1,213,0
825831,2,184,0
123532,1,158,0
160473,1,179,0
851911,1,184,0
295404,1,158,0
955199,2,187,0
263540,1,200,0
114099,1,174,0
277192,1,183,0
512219,1,155,0
994199,1,162,0
 48797,1,184,0
 59873,1,206,0
264935,2,957,1
162556,1,589,1
778522,1,174,0
554985,2,175,0
934609,1,136,0
574701,1,178,0
123532,2,222,0
806158,1,178,0
170896,1,603,1
405287,1,208,0
168174,1,165,0
946843,2,193,0
 18077,1,127,0
315248,2,164,0
193898,1,183,0
936966,1,180,0
632538,2,197,0
282358,1,174,0
116707,1,197,0
364511,3,181,0
886371,1,177,0
656527,2,154,0
255305,1,180,0
 73861,3,170,0
 87192,1,165,0
641586,1,186,0
284057,1,159,0
687982,1,219,0
 42086,3,592,1
898101,5,929,1
873148,2,169,0
316268,2,170,0
 76073,1,223,0
114099,1,172,0
122740,2,189,0
541208,3,199,0
 68121,1,176,0
794194,1,164,0
430029,1,197,0
615398,1,199,0
551232,1,216,0
803140,1,179,0
174838,1,196,0
585839,1,177,0
699100,1,164,0
 30672,3,177,0
804341,1,169,0
285404,1,167,0
471975,2,588,1
765678,1,194,0
358143,1,197,0
550611,3,591,1
400336,3,969,1
670715,1,200,0
  1968,1,166,0
632495,1,134,0
448238,1,178,0
969088,1,167,0
 87192,1,189,0
 11953,1,167,0
254781,1,218,0
783875,1,211,0
219217,1,144,0
336239,3,155,0
241621,2,185,0
885643,1,132,0
202427,4,167,0
303301,2,985,1
626375,1,166,0
 97510,2,205,0
838826,1,165,0
241621,1,153,0
971649,1,151,0
251407,1,210,0
397719,1,124,0
361626,3,596,1
240498,3,620,1
295404,3,953,1
681063,1,186,0
  1968,2,201,0
281128,3,203,0
697713,1,171,0
131603,1,151,0
992138,1,200,0
883124,1,172,0
825831,1,177,0
746261,1,192,0
403802,4,952,1
296701,1,173,0
  5719,1,177,0
974668,1,182,0
248391,1,197,0
598036,1,178,0
296370,2,171,0
365851,1,197,0
911666,1,136,0
 52542,1,176,0
205874,1,184,0
827537,3,959,1
204738,1,198,0
502540,1,224,0
531760,2,168,0
 70215,1,187,0
142565,1,161,0
630310,1,164,0
739544,1,206,0
 91896,2,179,0
715648,1,167,0
354508,1,183,0
984149,1,156,0
713185,1,199,0
578064,1,166,0
475463,2,202,0
936684,1,188,0
506022,1,222,0
598623,1,201,0
811905,1,184,0
605728,1,177,0
406961,1,173,0
184750,1,201,0
362810,1,183,0
999650,2,201,0
267903,1,193,0
475083,1,202,0
668309,1,198,0
912742,1,188,0
206066,1,188,0
900749,1,170,0
  5861,3,195,0
159738,1,197,0
548710,1,193,0
976967,2,184,0
115256,1,158,0
810427,1,208,0
799062,1,163,0
533635,1,170,0
235738,2,179,0
138630,1,210,0
127348,1,172,0
544580,1,188,0
504759,1,154,0
533251,1,176,0
   536,1,136,0
613364,1,155,0
 58140,1,169,0
892335,1,164,0
833943,1,179,0
996747,1,171,0
475748,1,170,0
621709,1,138,0
189166,1,195,0
947792,1,177,0
884797,1,162,0
977345,1,178,0
702806,1,179,0
982866,2,176,0
999650,1,222,0
905581,1,202,0
838826,2,207,0
369124,1,167,0
122740,1,177,0
474431,3,199,0
104764,1,185,0
208227,1,149,0
633718,3,618,1
221272,1,162,0
177639,1,164,0
416803,1,184,0
693362,1,212,0
391814,1,142,0
184043,1,162,0
363479,2,582,1
140149,1,591,1
370749,2,179,0
574440,1,136,0
412692,2,178,0
926180,1,171,0
 37055,1,159,0
841736,1,226,0
423441,2,189,0
798017,1,181,0
492411,1,174,0
416444,1,183,0
838034,1,165,0
   557,1,212,0
361147,1,162,0
732911,1,158,0
717462,3,190,0
299864,1,193,0
284122,5,617,1
357361,1,190,0
920275,1,175,0
743804,1,189,0
119422,1,178,0
729411,1,177,0
950385,1,174,0
625978,1,187,0
327663,1,175,0
 85298,1,177,0
416803,1,188,0
678058,1,217,0
 43567,1,167,0
185821,1,166,0
831035,1,192,0
675209,1,179,0
718745,1,153,0
705149,1,177,0
453012,1,153,0
577752,2,597,1
914860,1,157,0
881722,1,178,0
912232,1,162,0
409733,2,174,0
117754,1,169,0
808736,1,168,0
739462,1,186,0
477075,1,194,0
661538,1,161,0
898101,1,191,0
456679,1,148,0
560532,2,608,1
570580,1,190,0
877603,1,216,0
977345,1,610,1
140721,1,175,0
746261,2,148,0
913220,1,198,0
548172,1,205,0
579016,1,220,0
534036,2,172,0
749316,2,175,0
349183,1,159,0
784736,1,200,0
982866,1,174,0
845952,1,223,0
411676,2,192,0
  5719,1,159,0
475748,4,609,1
382578,1,171,0
498978,1,150,0
559127,1,176,0
874197,1,177,0
618114,1,168,0
395896,2,605,1
255842,1,143,0
 24623,1,195,0
633943,1,168,0
 27439,1,143,0
317162,2,214,0
 74433,1,193,0
881704,3,932,1
857672,1,169,0
785596,1,179,0
185821,1,167,0
530420,1,157,0
737563,1,179,0
487097,1,167,0
491846,1,233,0
667462,1,612,1
230190,1,163,0
877603,1,207,0
812938,1,221,0
607189,1,186,0
637142,2,1003,1
784423,1,206,0
741236,1,139,0
197569,1,190,0
229629,1,178,0
508170,1,196,0
 36819,1,172,0
 80603,1,192,0
478506,1,188,0
 37662,1,173,0
452393,1,189,0
361626,1,172,0
780036,2,594,1
310105,1,183,0
953548,1,182,0
827581,1,170,0
329714,1,204,0
205318,1,123,0
220699,1,189,0
996956,1,190,0
428649,2,134,0
970415,2,125,0
551973,1,166,0
793526,1,584,1
118350,2,162,0
282358,2,239,0
692503,1,199,0
812506,1,173,0
620216,1,169,0
529985,1,171,0
740974,1,215,0
809368,1,188,0
198922,1,195,0
687749,1,197,0
470618,2,608,1
921361,1,202,0
334828,1,171,0
351783,1,201,0
504896,1,172,0
423928,1,188,0
946879,1,173,0
728553,3,195,0
735045,1,156,0
160082,1,959,1
182008,1,182,0
109437,2,600,1
700923,1,175,0
671989,1,204,0
765678,2,174,0
920591,2,184,0
   557,1,171,0
478506,1,171,0
 76137,1,173,0
742063,1,167,0
780112,1,191,0
527257,1,153,0
911666,1,173,0
412692,1,214,0
110425,1,187,0
946510,1,186,0
143270,1,165,0
914860,1,167,0
281109,1,158,0
231956,1,179,0
498751,2,218,0
284845,2,197,0
827537,1,937,1
685798,1,163,0
590664,1,179,0
969735,1,156,0
871208,1,191,0
542374,1,179,0
513156,1,611,1
946516,1,200,0
507227,1,191,0
741620,2,953,1
200075,1,208,0
493888,1,140,0
 11941,3,163,0
471975,1,181,0
559640,1,176,0
449743,3,585,1
 61260,1,198,0
300201,1,157,0
970415,1,606,1
 80603,1,154,0
793601,1,210,0
297775,3,168,0
310080,2,173,0
 36733,2,199,0
961321,1,195,0
383143,1,173,0
206374,1,172,0
235550,1,177,0
  7989,1,192,0
687923,1,197,0
127898,1,183,0
951017,1,192,0
286609,1,196,0
920836,1,175,0
401490,1,186,0
984149,1,205,0
281613,1,169,0
305908,1,163,0
732135,1,165,0
704592,3,196,0
735045,2,605,1
215145,1,159,0
247094,1,166,0
819926,1,206,0
119424,2,184,0
217992,1,165,0
336239,1,200,0
745743,1,152,0
586100,1,191,0
463486,1,189,0
504206,3,930,1
143188,1,187,0
745206,1,169,0
135553,4,604,1
308871,2,206,0
439728,3,150,0
729411,2,201,0
271116,1,194,0
193467,2,203,0
265845,3,947,1
409733,1,195,0
812756,3,983,1
 74108,1,159,0
366680,1,192,0
631264,1,176,0
831964,1,159,0
106121,1,164,0
647044,1,197,0
795499,3,210,0
708317,1,586,1
240528,1,180,0
417247,1,175,0
651161,1,930,1
579016,2,169,0
329229,1,158,0
459276,1,149,0
452022,1,155,0
206066,1,180,0
614208,2,186,0
859166,1,219,0
705880,1,183,0
795553,1,154,0
213774,1,203,0
486969,1,170,0
525389,7,587,1
427078,1,221,0
804341,1,182,0
260567,16,949,1
637524,2,194,0
954941,1,188,0
717091,1,171,0
804256,1,195,0
343524,2,193,0
913673,1,174,0
142725,1,166,0
803488,2,158,0
123352,1,212,0
193898,2,193,0
229629,1,177,0
440181,1,168,0
902927,1,189,0
704404,2,176,0
364560,1,169,0
919657,1,194,0
232478,1,164,0
310043,1,197,0
258314,1,209,0
880507,1,960,1
946879,1,191,0
688710,1,164,0
766131,1,134,0
389042,1,151,0
756347,1,186,0
 98890,1,164,0
533933,2,148,0
205795,1,181,0
746498,1,210,0
440381,1,185,0
312192,1,182,0
905581,2,139,0
881722,1,193,0
981292,2,143,0
123398,1,195,0
246838,1,136,0
425804,1,224,0
 53395,1,187,0
284057,1,199,0
804341,1,205,0
458873,1,211,0
 77083,1,208,0
471975,1,168,0
170896,1,203,0
258314,1,211,0
475083,1,167,0
229507,1,605,1
755955,1,173,0
334447,2,181,0
972653,1,179,0
765218,1,198,0
 33976,1,207,0
355546,1,162,0
969932,1,181,0
395703,1,198,0
614261,1,185,0
  6898,1,178,0
355546,1,173,0
125107,1,613,1
973600,2,172,0
164230,1,218,0
219349,1,184,0
560588,1,191,0
670005,1,162,0
   536,3,201,0
538175,1,184,0
735852,1,176,0
 74893,1,607,1
966771,10,602,1
159738,1,196,0
281482,1,582,1
454474,1,171,0
690843,1,156,0
428649,1,201,0
364511,1,187,0
315248,1,184,0
 74918,1,173,0
497705,2,198,0
235738,1,190,0
182008,1,185,0
452022,1,178,0
685444,2,184,0
534232,1,197,0
765218,1,174,0
199910,1,196,0
560588,1,164,0
417247,1,178,0
953548,2,201,0
329712,1,154,0
213862,1,173,0
721885,1,175,0
679891,1,579,1
 98890,1,164,0
124472,1,154,0
208375,1,187,0
398469,1,187,0
829693,1,156,0
219529,2,995,1
238837,1,199,0
996274,1,173,0
851911,2,173,0
760713,1,212,0
116707,1,171,0
715419,1,186,0
 93752,1,169,0
152150,3,168,0
794194,1,178,0
474508,1,183,0
843610,1,183,0
341477,1,949,1
394748,1,167,0
812506,5,928,1
687749,1,186,0
808744,1,207,0
255588,2,168,0
 33859,1,990,1
 49572,1,187,0
145254,1,189,0
968287,3,159,0
383143,1,173,0
943663,1,157,0
787334,1,931,1
  5719,1,188,0
140149,1,192,0
349183,3,605,1
742063,1,201,0
428649,2,217,0
 36777,7,949,1
497533,1,191,0
725293,1,157,0
361147,2,603,1
364511,1,176,0
819926,1,195,0
695262,2,178,0
697915,1,181,0
777467,1,185,0
353278,2,197,0
832391,1,193,0
  8760,1,197,0
656527,1,204,0
490293,1,170,0
681056,1,181,0
781090,1,213,0
158207,1,170,0
349183,1,952,1
369601,1,192,0
 39232,1,212,0
364867,2,181,0
322507,1,207,0
242784,1,156,0
417247,5,956,1
707790,1,223,0
786195,1,167,0
451606,1,170,0
626375,1,156,0
388480,1,145,0
 30502,1,170,0
974668,1,169,0
929861,1,182,0
715419,1,168,0
842899,1,158,0
352492,1,177,0
591746,1,177,0
591406,1,171,0
578064,1,204,0
647623,1,164,0
196677,1,182,0
188288,1,155,0
199910,1,179,0
740738,1,198,0
142565,1,193,0
109832,1,223,0
253161,1,183,0
622448,1,177,0
452022,2,171,0
184261,1,197,0
961060,2,181,0
802686,1,186,0
949692,4,185,0
735045,2,141,0
569102,1,132,0
305908,1,160,0
412692,1,212,0
827581,4,956,1
590664,1,211,0
365851,1,188,0
497145,1,179,0
102779,1,174,0
980712,1,156,0
583055,1,188,0
965763,1,192,0
395341,1,176,0
604904,1,591,1
544925,3,185,0
467688,1,186,0
531760,1,207,0
213862,3,1014,1
831035,1,196,0
504759,1,170,0
334447,1,167,0
913220,2,968,1
348533,2,1017,1
457551,1,187,0
915823,2,201,0
 57766,3,163,0
728553,1,185,0
904225,2,174,0
633718,1,153,0
939122,1,185,0
629341,2,958,1
417718,2,144,0
148001,1,936,1
589478,1,163,0
362810,1,163,0
455948,1,179,0
148568,1,163,0
558114,2,163,0
 24258,1,160,0
220387,1,188,0
688710,1,165,0
413198,1,172,0
398469,1,174,0
554150,3,233,0
579166,1,192,0
735178,1,198,0
829584,1,141,0
405431,3,208,0
778522,1,583,1
389042,1,171,0
240528,1,151,0
625717,1,193,0
892335,1,193,0
840141,7,955,1
863421,2,188,0
297745,1,177,0
973922,2,191,0
775909,1,166,0
253161,1,175,0
131279,1,199,0
971649,1,154,0
414583,1,175,0
745206,1,172,0
677815,1,181,0
533251,1,191,0
 75206,3,931,1
886129,1,204,0
 87808,1,933,1
629199,1,172,0
577299,1,210,0
268306,2,185,0
960048,1,575,1
808411,2,965,1
  8520,1,174,0
803488,3,239,0
138630,1,147,0
862244,1,160,0
487531,1,228,0
131603,1,167,0
579107,1,178,0
996494,2,170,0
189585,2,151,0
 54698,1,154,0
106121,2,970,1
364369,3,208,0
551785,1,203,0
527257,2,167,0
785596,1,170,0
480477,2,176,0
102396,1,171,0
361147,1,183,0
252935,1,160,0
989875,1,193,0
458873,2,165,0
678058,1,185,0
284122,1,165,0
955703,1,203,0
515100,1,173,0
925089,1,170,0
274106,3,958,1
996077,2,163,0
 22990,1,173,0
620742,1,158,0
133670,1,168,0
 83577,1,175,0
554985,2,183,0
823581,1,186,0
285409,8,914,1
810427,2,190,0
577299,1,165,0
295404,1,204,0
753004,1,199,0
761478,1,167,0
405835,1,137,0
431780,1,188,0
637315,1,186,0
647623,2,186,0
974898,1,166,0
 81088,1,153,0
 84939,1,162,0
734194,1,177,0
905964,1,158,0
 73402,1,194,0
175597,1,183,0
555912,1,178,0
 33859,2,152,0
 77880,1,219,0
248166,3,559,1
964712,2,598,1
226964,2,184,0
823135,1,157,0
 59873,1,196,0
725293,2,185,0
510928,1,153,0
457860,1,198,0
851911,1,198,0
996274,1,951,1
692503,9,956,1
947771,1,192,0
969279,1,184,0
871208,2,163,0
997870,2,165,0
221272,1,179,0
281613,1,967,1
647539,1,155,0
445760,1,180,0
 24258,1,205,0
347247,1,210,0
351172,5,621,1
422493,1,177,0
967181,1,170,0
 53395,1,199,0
642406,1,180,0
892335,1,175,0
 28174,1,194,0
267208,1,182,0
336632,2,185,0
693362,1,154,0
360498,1,144,0
366680,3,179,0
189142,1,189,0
499884,2,175,0
577752,1,175,0
780036,1,164,0
538952,1,596,1
 34179,1,174,0
620137,2,605,1
554150,1,170,0
712776,2,198,0
225045,2,167,0
553753,1,220,0
369601,1,169,0
583272,1,183,0
596039,1,154,0
963978,1,200,0
480165,1,206,0
822250,1,193,0
583272,1,150,0
401151,2,163,0
333712,2,160,0
360498,1,193,0
557007,1,198,0
782557,1,180,0
957261,2,169,0
717462,2,183,0
163192,1,158,0
718745,1,140,0
 55822,3,154,0
263839,1,192,0
465344,1,182,0
216746,1,171,0
560532,1,183,0
878941,1,178,0
955199,2,160,0
778522,1,159,0
639954,1,157,0
609332,1,171,0
565001,1,171,0
774193,1,155,0
360498,1,174,0
792693,2,145,0
 30672,1,219,0
189166,1,189,0
329662,1,145,0
742756,2,190,0
 43047,1,169,0
558114,1,138,0
937322,2,213,0
468895,1,157,0
795025,1,164,0
913220,1,228,0
 24258,1,171,0
227052,5,600,1
 11953,2,166,0
596420,1,213,0
716092,2,176,0
877831,1,238,0
 43567,1,145,0
 37055,1,200,0
127348,1,196,0
934609,2,610,1
 58538,1,159,0
240498,1,172,0
391814,1,211,0
625978,1,185,0
267260,1,166,0
417247,2,175,0
697915,2,937,1
874197,1,193,0
446009,2,148,0
 43567,1,164,0
870087,1,180,0
297581,1,154,0
926235,1,191,0
651184,1,195,0
705931,1,179,0
697713,1,179,0
153569,1,178,0
408150,1,174,0
408228,1,179,0
626693,3,171,0
729136,1,142,0
271116,4,983,1
632538,1,188,0
664531,1,208,0
310105,1,174,0
263042,1,176,0
782557,1,185,0
  1007,1,162,0
361147,1,173,0
710346,1,172,0
957476,1,186,0
 89455,9,985,1
443369,1,162,0
254781,2,617,1
920275,1,219,0
830973,1,179,0
706894,2,209,0
389042,6,590,1
 89037,1,152,0
359521,1,162,0
713612,1,918,1
 22246,1,139,0
998342,1,165,0
353278,1,189,0
541906,2,183,0
461193,1,161,0
952794,1,144,0
196677,6,615,1
749316,2,953,1
417294,1,156,0
  6705,1,175,0
118146,1,173,0
 36509,2,191,0
232127,1,183,0
217417,1,140,0
521313,1,145,0
641327,2,194,0
254439,1,615,1
692503,1,239,0
423359,2,178,0
361300,1,176,0
189585,3,968,1
803488,3,939,1
878870,3,635,1
572309,1,168,0
230141,1,192,0
218359,1,216,0
808411,1,638,1
 53395,1,193,0
984149,1,192,0
809419,1,185,0
828006,1,187,0
911379,1,200,0
297332,1,225,0
651654,1,184,0
198922,1,170,0
633887,1,158,0
200021,1,167,0
665680,3,152,0
778920,2,182,0
430262,1,148,0
381617,2,184,0
412692,1,986,1
208227,1,195,0
199910,1,183,0
  8520,1,171,0
644879,2,180,0
297457,1,172,0
768035,1,166,0
785596,1,135,0
911696,1,165,0
495106,1,205,0
533635,1,179,0
620381,2,159,0
822250,1,175,0
662418,1,160,0
229507,1,194,0
829693,1,169,0
255962,1,179,0
326205,3,175,0
665680,1,230,0
401490,1,183,0
614840,1,181,0
729525,1,162,0
507227,1,183,0
716092,1,169,0
 44090,1,183,0
463486,1,172,0
785053,1,179,0
961060,2,183,0
358143,1,173,0
544704,3,627,1
872818,1,224,0
873148,1,196,0
140149,1,193,0
503460,3,606,1
713185,1,188,0
794509,1,182,0
797636,2,180,0
284122,4,986,1
477011,1,168,0
964587,2,156,0
973922,2,209,0
458873,1,170,0
512653,1,179,0
 83720,1,215,0
881722,1,177,0
682814,1,224,0
741141,1,183,0
735045,1,162,0
775909,1,162,0
937346,1,931,1
237393,3,944,1
481001,1,183,0
688710,1,176,0
217417,1,966,1
877603,4,164,0
857672,1,184,0
981214,1,215,0
969279,2,616,1
 33719,3,980,1
356921,1,188,0
547374,2,608,1
411676,1,214,0
235550,1,127,0
892335,1,196,0
692461,1,170,0
937322,1,163,0
707790,1,168,0
768592,3,593,1
213629,3,199,0
472426,1,169,0
905581,1,193,0
335779,1,183,0
898681,1,189,0
 21991,1,171,0
362752,1,173,0
526345,1,187,0
539296,2,161,0
686513,1,187,0
713612,2,177,0
 22990,1,153,0
769862,1,217,0
267903,1,182,0
333705,1,188,0
870903,1,169,0
993470,1,193,0
900749,1,201,0
238837,2,183,0
 52361,2,177,0
 73861,2,586,1
396476,1,181,0
364511,1,190,0
814556,1,189,0
295404,1,183,0
253161,1,198,0
   536,1,194,0
553118,2,977,1
706426,1,186,0
159869,1,188,0
504893,1,175,0
299513,1,212,0
848374,1,176,0
818779,1,179,0
182957,2,626,1
947792,2,146,0
586100,1,179,0
655549,1,174,0
158207,1,150,0
299516,1,205,0
582483,2,218,0
964712,1,171,0
253161,1,190,0
905552,1,173,0
200021,1,185,0
768592,1,181,0
425309,2,162,0
779148,2,173,0
509404,1,174,0
120365,1,973,1
863421,1,182,0
911696,1,203,0
361626,2,155,0
808089,1,184,0
141265,1,211,0
869107,1,215,0
637142,1,189,0
994199,1,160,0
 16681,1,173,0
164230,1,206,0
235550,1,150,0
762828,3,601,1
327655,1,148,0
785053,1,198,0
820548,1,193,0
749628,1,185,0
397511,1,204,0
260567,1,171,0
 16681,1,173,0
383143,1,150,0
707403,1,184,0
614149,1,196,0
381617,1,166,0
408150,1,211,0
591406,1,167,0
626375,1,181,0
867409,1,186,0
300752,1,177,0
117370,2,182,0
786805,1,143,0
356921,1,158,0
940031,1,164,0
522028,1,200,0
122740,1,205,0
591746,1,204,0
343073,1,160,0
382434,3,155,0
267260,1,141,0
610989,1,179,0
780036,1,183,0
585839,1,186,0
207068,1,188,0
 46870,1,146,0
969279,1,199,0
298652,2,191,0
651184,1,972,1
856372,3,163,0
940857,4,142,0
626693,2,183,0
946879,1,193,0
800221,1,172,0
 70215,1,197,0
375748,1,171,0
229507,1,152,0
538175,1,170,0
873029,1,969,1
456679,1,157,0
 63626,1,167,0
310043,3,172,0
853154,2,187,0
954941,1,158,0
734469,1,144,0
315248,3,158,0
853154,1,941,1
915502,1,181,0
142225,1,181,0
633943,1,209,0
109374,1,186,0
735852,1,219,0
475831,1,168,0
546327,3,168,0
582483,1,132,0
379092,1,199,0
630310,2,151,0
336239,1,134,0
338859,1,186,0
160470,1,181,0
258314,1,179,0
143210,1,166,0
989875,1,166,0
917765,7,597,1
117686,1,157,0
306576,1,158,0
 31239,1,220,0
786805,1,169,0
449743,2,164,0
411499,1,591,1
292875,2,968,1
627184,1,214,0
116323,1,215,0
285409,2,208,0
106121,1,177,0
  4978,1,166,0
726726,3,960,1
892268,3,168,0
685798,1,198,0
263042,1,171,0
 70215,1,191,0
919550,1,175,0
357158,1,233,0
 73402,1,198,0
490293,1,154,0
303301,1,145,0
527704,3,936,1
268050,1,589,1
810427,1,151,0
559640,1,198,0
596420,1,158,0
391814,1,175,0
175597,1,926,1
 63222,1,184,0
160473,2,157,0
167355,1,180,0
781383,1,192,0
362752,1,197,0
208375,2,964,1
984149,1,178,0
232127,1,215,0
 31239,3,178,0
337153,3,949,1
120984,2,181,0
514390,1,164,0
515719,7,950,1
911666,1,184,0
910186,1,205,0
751487,1,198,0
758986,1,179,0
369601,1,152,0
467528,1,193,0
496148,1,157,0
143207,1,202,0
518383,1,163,0
996747,2,950,1
560588,1,182,0
110386,2,638,1
417028,1,177,0
 42086,1,204,0
898681,1,188,0
553822,2,187,0
951017,1,137,0
937915,1,151,0
401804,1,164,0
586100,1,168,0
 72753,1,153,0
746498,1,180,0
878881,2,156,0
124173,1,126,0
496245,1,192,0
849232,1,209,0
920836,1,141,0
 18077,1,148,0
118146,1,153,0
688726,2,159,0
365851,1,173,0
356490,1,219,0
499884,1,178,0
446181,1,183,0
324187,1,167,0
629486,1,198,0
794194,1,164,0
292481,1,169,0
793010,2,143,0
905964,2,964,1
486872,1,181,0
117458,1,171,0
969932,1,169,0
462656,2,158,0
305908,1,170,0
375816,1,181,0
218428,1,182,0
148568,1,203,0
582875,1,184,0
 30672,2,180,0
936363,1,160,0
471167,1,178,0
789549,1,168,0
109832,3,622,1
700179,1,182,0
781090,1,162,0
567861,1,936,1
295276,2,171,0
961965,2,181,0
477075,1,166,0
893225,2,183,0
949692,1,197,0
630310,1,190,0
758986,2,205,0
546327,1,165,0
504206,1,576,1
502915,2,220,0
202315,2,153,0
953548,1,176,0
310105,1,183,0
746498,1,178,0
710346,1,199,0
140721,2,162,0
499149,1,170,0
117512,2,201,0
740778,1,182,0
704404,1,207,0
340407,1,191,0
783875,1,188,0
520790,1,161,0
575042,1,203,0
 74108,1,599,1
246838,1,198,0
822853,1,601,1
766200,1,185,0
955703,1,169,0
405835,1,188,0
957476,1,183,0
 73861,1,180,0
 98890,1,152,0
 23290,1,200,0
942654,1,152,0
946516,1,174,0
337153,1,195,0
793717,1,174,0
624145,1,187,0
329776,2,208,0
 98890,1,158,0
707403,3,608,1
771199,1,193,0
909960,1,187,0
859699,1,188,0
582483,1,175,0
401151,2,578,1
913328,1,193,0
123398,1,200,0
745206,1,146,0
968350,2,185,0
491846,1,172,0
279763,1,170,0
709967,1,203,0
946879,1,163,0
317241,1,616,1
731128,1,189,0
307811,1,153,0
544704,1,217,0
124472,1,181,0
567861,1,174,0
715648,1,216,0
625978,1,211,0
926180,1,161,0
 19879,2,159,0
734194,1,167,0
829693,1,152,0
862244,1,212,0
122267,1,575,1
741620,1,174,0
500531,1,154,0
599343,1,973,1
782557,2,155,0
746161,3,184,0
979596,1,201,0
303301,1,175,0
218359,1,204,0
593193,1,180,0
 72143,2,178,0
263198,1,179,0
 63943,1,209,0
231198,1,224,0
120984,1,189,0
875533,3,183,0
878881,2,222,0
 74515,1,153,0
794509,1,137,0
533583,1,145,0
125408,1,986,1
 31239,1,188,0
458752,1,184,0
873029,1,203,0
924055,1,161,0
535297,1,193,0
692503,2,135,0
192724,1,145,0
238937,4,973,1
897660,1,158,0
996077,2,195,0
735178,2,211,0
242784,1,224,0
795025,1,199,0
205874,1,171,0
802520,1,150,0
576636,1,168,0
518427,1,939,1
546004,1,138,0
541906,1,192,0
583055,2,186,0
 33859,1,183,0
784653,1,180,0
353065,2,205,0
226444,1,157,0
831964,1,209,0
713536,1,195,0
117754,1,142,0
131603,1,186,0
358143,12,992,1
568182,2,197,0
949585,2,154,0
691651,2,207,0
328747,1,180,0
800221,1,575,1
329776,1,205,0
128865,1,214,0
504206,2,165,0
633887,1,176,0
741620,2,191,0
 27439,2,184,0
693362,1,215,0
776746,1,187,0
 36509,1,158,0
393391,2,207,0
263042,1,189,0
406961,1,197,0
230190,1,151,0
793717,1,171,0
188288,1,191,0
543624,1,171,0
 55198,1,156,0
232127,1,160,0
544704,1,179,0
544580,1,190,0
734469,1,181,0
818779,2,198,0
785596,1,147,0
134559,1,213,0
 41844,1,968,1
411676,1,210,0
994199,1,177,0
599343,2,194,0
165682,1,175,0
808089,1,211,0
109374,3,165,0
279763,2,172,0
828732,1,152,0
700179,1,189,0
803140,1,193,0
141897,2,957,1
 93752,2,184,0
892843,2,989,1
731128,1,173,0
953548,1,149,0
630525,1,169,0
343524,2,595,1
448238,2,193,0
845934,1,193,0
341110,1,165,0
761478,1,138,0
 46870,4,584,1
107282,3,218,0
739544,1,186,0
108379,1,156,0
110386,1,180,0
156712,1,202,0
 18077,1,179,0
406961,1,161,0
310105,1,139,0
312699,2,188,0
411676,1,190,0
 67014,2,194,0
 63943,2,205,0
971649,1,152,0
142725,1,190,0
940031,2,609,1
463135,1,174,0
691768,1,176,0
133670,1,171,0
310080,2,926,1
996747,1,164,0
 52542,1,182,0
969088,1,192,0
903994,1,193,0
127150,1,201,0
448238,1,155,0
861188,1,183,0
963978,1,199,0
707723,2,162,0
767961,1,172,0
971631,1,176,0
281808,2,156,0
336239,1,184,0
808411,1,167,0
744785,1,196,0
253161,1,167,0
992138,1,188,0
799034,1,168,0
517943,1,172,0
375793,1,169,0
979596,1,154,0
647044,1,189,0
784653,2,202,0
483475,2,197,0
903994,1,198,0
 74108,1,190,0
716092,1,214,0
913673,1,213,0
383143,2,167,0
713612,1,205,0
334447,1,168,0
734469,1,203,0
500531,1,207,0
795553,3,204,0
905052,6,632,1
 16731,1,197,0
705149,1,208,0
237393,3,636,1
558453,1,966,1
423359,1,213,0
651184,1,158,0
870903,1,188,0
479449,1,193,0
 74433,1,188,0
255842,1,179,0
160520,1,606,1
